step,contact,m0_0,m0_1,m0_2,o3,o4,o5,o0,o1,o2,m_i0,fric_ang,coh,tens
5,68,2,0,2,-0.00083899395378713533,0.00047171210339602926,0.50023883665332558,-0.00083899395378713533,0.00047171210339602926,0.49999999960624997,0,30,0,0
5,69,2,0,2,-0.0013870175954781697,0.00050965124105336863,0.49975836194798401,-0.0013870175954781697,0.00050965124105336863,0.49999999960624997,0,30,0,0
5,70,2,0,2,-0.0009441592300218763,0.00046064237636702575,0.49975862013725098,-0.0009441592300218763,0.00046064237636702575,0.49999999960624997,0,30,0,0
5,71,2,0,2,-0.0015425971701610026,-0.00018528954734474892,0.49992757462142418,-0.0015425971701610026,-0.00018528954734474892,0.49999999960624997,0,30,0,0
5,72,2,0,2,-0.0025845720982646168,-0.00017336013932128878,0.49992649934651606,-0.0025845720982646168,-0.00017336013932128878,0.49999999960624997,0,30,0,0
5,73,0,0,1,-3.8613283721234208e-05,3.1500000000000002e-13,0.49982842356823709,-3.8613283721234208e-05,3.1500000000000002e-13,0.00028543654369370629,0,30,0,0
5,74,0,0,0,0,0,0.49982842393614818,0,0,0.00024752801486675508,0,30,0,0
5,75,2,0,2,-0.00059279679540612544,0.00013363255214436919,0.50007999460328101,-0.00059279679540612544,0.00013363255214436919,0.49999999960624997,0,30,0,0
5,76,2,0,2,-0.0011402074246058777,0.00015912531410603752,0.50007975747959021,-0.0011402074246058777,0.00015912531410603752,0.49999999960624997,0,30,0,0
5,77,2,0,2,-0.0007133226972172483,-2.6099816710006328e-05,0.50001454511372678,-0.0007133226972172483,-2.6099816710006328e-05,0.49999999960624997,0,30,0,0
5,78,2,0,2,-0.00064056464880641499,-2.7761213113058783e-06,0.50001456974008707,-0.00064056464880641499,-2.7761213113058783e-06,0.49999999960624997,0,30,0,0
5,79,2,0,2,-8.8197855534958018e-05,-1.7741614106644453e-07,0.49997113195844844,-8.8197855534958018e-05,-1.7741614106644453e-07,0,0,30,0,0
5,80,2,0,2,-0.00010457043437895708,-1.2670498760884374e-07,0.49997110693481095,-0.00010457043437895708,-1.2670498760884374e-07,0,0,30,0,0
5,81,2,0,2,-0.00048687418677508356,-3.353275278581171e-05,0.4999862214871883,-0.00048687418677508356,-3.353275278581171e-05,0.49999999960624997,0,30,0,0
5,82,2,0,2,-0.00046581993462757913,-3.0538790359470828e-05,0.49998622650216801,-0.00046581993462757913,-3.0538790359470828e-05,0.49999999960624997,0,30,0,0
5,83,2,0,2,-0.00049015430658470773,-5.2110055277870118e-05,0.50002786576448432,-0.00049015430658470773,-5.2110055277870118e-05,0.49999999960624997,0,30,0,0
5,84,2,0,2,-0.00051060887456640255,-4.9741875429953881e-05,0.50002786064662341,-0.00051060887456640255,-4.9741875429953881e-05,0.49999999960624997,0,30,0,0
5,85,0,0,1,-3.8803625630822005e-05,-3.1500000000000002e-13,0.49982823763274298,-3.8803625630822005e-05,-3.1500000000000002e-13,0.99971424159970712,0,30,0,0
5,86,0,0,0,0,0,0.4998282380036535,0,0,0.99975220288646172,0,30,0,0
5,87,2,0,2,-0.00051093864113777162,5.0084328880674603e-05,0.50002803403074814,-0.00051093864113777162,5.0084328880674603e-05,0.49999999960624997,0,30,0,0
5,88,2,0,2,-0.00049028124222446462,5.2460082956181403e-05,0.50002803920170957,-0.00049028124222446462,5.2460082956181403e-05,0.49999999960624997,0,30,0,0
5,89,2,0,2,-0.00046631872905362613,3.0867079596035845e-05,0.49998606653215649,-0.00046631872905362613,3.0867079596035845e-05,0.49999999960624997,0,30,0,0
5,90,2,0,2,-0.00048707678281187454,3.3863183774687563e-05,0.49998606158408182,-0.00048707678281187454,3.3863183774687563e-05,0.49999999960624997,0,30,0,0
5,91,2,0,2,-0.00064111085408534983,2.8098428074948618e-06,0.50001459799914949,-0.00064111085408534983,2.8098428074948618e-06,0.49999999960624997,0,30,0,0
5,92,2,0,2,-0.0007140873684845098,2.6154123093404326e-05,0.50001457327490639,-0.0007140873684845098,2.6154123093404326e-05,0.49999999960624997,0,30,0,0
5,93,2,0,2,-0.0011408987202875323,-0.00015918722722299222,0.50007979049446827,-0.0011408987202875323,-0.00015918722722299222,0.49999999960624997,0,30,0,0
5,94,2,0,2,-0.00059335853888453378,-0.00013366995117296233,0.50008002784574002,-0.00059335853888453378,-0.00013366995117296233,0.49999999960624997,0,30,0,0
5,95,2,0,2,-0.00013640416514430125,4.777779736669703e-05,0.49996488615923163,-0.00013640416514430125,4.777779736669703e-05,0,0,30,0,0
5,96,0,0,0,0,0,0.49996483606001652,0,0,5.4187823360071828e-05,0,30,0,0
5,97,0,0,1,-1.6209511222730429e-05,3.1500000000000002e-13,0.49997820655138214,-1.6209511222730429e-05,3.1500000000000002e-13,2.3735368106728248e-05,0,30,0,0
5,98,0,0,0,0,0,0.49997820591985265,0,0,2.1147007230363771e-05,0,30,0,0
5,99,0,0,1,-1.6221538354638534e-05,-3.1500000000000002e-13,0.49997814139150581,-1.6221538354638534e-05,-3.1500000000000002e-13,0.99997613430955345,0,30,0,0
5,100,0,0,0,0,0,0.49997814076202962,0,0,0.99997874252195018,0,30,0,0
5,101,2,0,2,-0.00013649662846126421,-4.7687504681236031e-05,0.49998867626861032,-0.00013649662846126421,-4.7687504681236031e-05,0,0,30,0,0
5,102,0,0,0,0,0,0.49996483225208438,0,0,0.99994581658590109,0,30,0,0
6,1,2,0,3,-0.071559601193173894,-0.038020094015204786,0,0,-0.019309910500638183,0,1,30,0,0
6,2,2,0,2,-0.073331590045411732,0.032703584360635606,0.5000131795782744,-0.0045806221138163898,-0.00083547033353106501,0,0,30,0,0
6,3,2,0,2,0,0,0.50002356717425467,-0.0038799375221548913,-0.00085800232445558487,0,0,30,0,0
6,4,0,0,0,-0.019309910500638183,-0.02465059101386818,0.49650522433015482,0,0,0.49676042103995433,0,30,0,0
6,5,0,0,0,0,0,0.49648778825819512,0,0,0.49656775943054243,0,30,0,0
6,6,0,0,0,-0.028127992386648495,-0.025185153853281871,0.50178846737263294,0,0,0.49815516331795828,0,30,0,0
6,7,0,0,0,-0.0045806221138163898,-0.00083547033353106501,0.50178798788567358,0,0,0.49795410013827801,0,30,0,0
6,8,2,0,2,-0.0038799375221548913,-0.00085800232445558487,0.49961993278026084,-0.0045455023364900232,0.00077705280325086684,0,0,30,0,0
6,9,2,0,2,0,0,0.4996214953445976,-0.0037967033507350107,0.00080429953133779545,0,0,30,0,0
6,10,2,0,2,0,0,0.50003922844793158,-0.00092200889830061953,0.00040423018172412132,0.49999999960624997,0,30,0,0
6,11,2,0,2,0,0,0.50003928193025304,-0.00079771957461474859,0.00019097267563352008,0.49999999960624997,0,30,0,0
6,12,2,0,2,0,0,0.50005794743110532,-0.0008146688068156031,-0.00022884484286445975,0.49999999960624997,0,30,0,0
6,13,2,0,2,-0.0045455023364900232,0.00077705280325086684,0.5000579004825676,-0.00092265792431249971,-0.00044157618601130933,0.49999999960624997,0,30,0,0
6,14,2,0,1,-0.0037967033507350107,0.00080429953133779545,0,-0.018395216122432743,0,0,1,30,0,0
6,15,0,0,0,-0.00092200889830061953,0.00040423018172412132,0.50172694098574,0,0,0.50197882382877257,0,30,0,0
6,16,0,0,1,-1.0593123905554042e-05,3.1500000000000002e-13,0.50172738365060066,-1.0593123905554042e-05,3.1500000000000002e-13,0.50178401938667205,0,30,0,0
6,17,0,0,0,-0.0008146688068156031,-0.00022884484286445975,0.4965913992696328,0,0,0.50332665437892743,0,30,0,0
6,18,0,0,1,-2.78926119975612e-05,3.1500000000000002e-13,0.49660867417569748,-2.78926119975612e-05,3.1500000000000002e-13,0.50314201251359958,0,30,0,0
6,19,0,0,0,0,0,0.49910679612822584,0,0,0.99860196676441582,0,30,0,0
6,20,2,0,2,-0.018395216122432743,0.025954130531960141,0.49997845512284561,-0.0040379649859090001,-0.0017449983486700941,0,0,30,0,0
6,21,2,0,2,0,0,0.49808606769225738,-0.0029308131472306504,-0.0036673077786363714,0.49999999960624997,0,30,0,0
6,22,2,0,2,-1.0593123905554042e-05,3.1500000000000002e-13,0.49805714261939832,-0.011130915627420773,-0.0039341859242764416,0.49999999960624997,0,30,0,0
6,23,0,0,0,0,0,0.50228894943620128,0,0,0.49768759612851027,0,30,0,0
6,24,2,0,2,-2.78926119975612e-05,3.1500000000000002e-13,0.50228363550655908,-0.0048570927264923519,-0.0047306643250232018,0.49999999960624997,0,30,0,0
6,25,2,0,2,-0.02830858180531769,0.025740399101069854,0.49998828689988722,-0.00084595621721930356,5.0364610638652855e-07,0,0,30,0,0
6,26,2,0,2,0,0,0.49998809314965764,-0.0012209330588152701,1.1857560842042231e-06,0,0,30,0,0
6,27,2,0,2,0,0,0.4996773269511377,-0.00096778515234136183,-0.00053285690713867186,0.49999999960624997,0,30,0,0
6,28,0,0,1,-0.00026037767355715699,-3.1500000000000002e-13,0.49967754431282141,-0.00026037767355715699,-3.1500000000000002e-13,0.49970087680827308,0,30,0,0
6,29,2,0,2,-0.0029308131472306504,-0.0036673077786363714,0.50028730694932355,-0.00078827492968752981,-0.00060879162890087432,0.49999999960624997,0,30,0,0
6,30,2,0,2,-0.011130915627420773,-0.0039341859242764416,0.50028725940929841,-0.00090084225987449281,-0.00068675175588640716,0.49999999960624997,0,30,0,0
6,31,0,0,0,0,0,0.49911723166141991,0,0,0.0013757934648926545,0,30,0,0
6,32,2,0,2,-0.0048570927264923519,-0.0047306643250232018,0.4991144468399013,-0.0040625834880237289,0.0017468360324870949,0,0,30,0,0
6,33,2,0,2,-0.00084595621721930356,5.0364610638652855e-07,0.50028890335088094,-0.00090710198766278337,0.00069058526099083557,0.49999999960624997,0,30,0,0
6,34,2,0,2,-0.0012209330588152701,1.1857560842042231e-06,0.50028895413660335,-0.00078721584540292601,0.00061208925791541202,0.49999999960624997,0,30,0,0
6,35,0,0,1,-0.00027329262900953712,3.1500000000000002e-13,0.49967689104116803,-0.00027329262900953712,3.1500000000000002e-13,0.50029959894257803,0,30,0,0
6,36,2,0,2,-0.00026037767355715699,-3.1500000000000002e-13,0.4996766732950994,-0.0009721292680483426,0.00053361971477928843,0.49999999960624997,0,30,0,0
6,37,2,0,2,-0.00078827492968752981,-0.00060879162890087432,0.50230079227528757,-0.0048807316414363139,0.0047689525190966258,0.49999999960624997,0,30,0,0
6,38,0,0,0,-0.00090084225987449281,-0.00068675175588640716,0.50230618864674814,0,0,0.50232982237260437,0,30,0,0
6,39,2,0,2,0,0,0.49803912004842188,-0.011150235913978204,0.0039704796633874516,0.49999999960624997,0,30,0,0
6,40,2,0,2,-0.0040625834880237289,0.0017468360324870949,0.4980681269606998,-0.002949191831431856,0.0036992741268637936,0.49999999960624997,0,30,0,0
6,41,0,0,1,-0.0010742825542925942,3.1500000000000002e-13,0.49899437640926997,-0.0010742825542925942,3.1500000000000002e-13,0.0019204941381138218,0,30,0,0
6,42,0,0,0,-0.00078721584540292601,0.00061208925791541202,0.4989945343742988,0,0,0.0018212050878036873,0,30,0,0
6,43,2,0,2,-0.00027329262900953712,3.1500000000000002e-13,0.50008147152052396,-0.0033388254298454328,-0.0001323771153595436,0.49999999960624997,0,30,0,0
6,44,2,0,2,-0.0009721292680483426,0.00053361971477928843,0.50008308593019335,-0.0021654837424042576,-0.00011428422175979426,0.49999999960624997,0,30,0,0
6,45,2,0,2,-0.0048807316414363139,0.0047689525190966258,0.49995441933505541,-0.00015389179428397582,-6.6972679406556359e-05,0,0,30,0,0
6,46,2,0,2,0,0,0.49997405579667614,-0.00083292392890865427,-0.00010595372487468384,0,0,30,0,0
6,47,2,0,2,-0.011150235913978204,0.0039704796633874516,0.49958696555151039,-0.00080204625368170612,-0.00077929796748250403,0.49999999960624997,0,30,0,0
6,48,2,0,2,-0.002949191831431856,0.0036992741268637936,0.49958654932434765,-0.0015188787374566621,-0.00085751126892780812,0.49999999960624997,0,30,0,0
6,49,2,0,2,-0.0010742825542925942,3.1500000000000002e-13,0.50040328426827796,-0.00059532510358920369,-0.00080894607772142788,0.49999999960624997,0,30,0,0
6,50,2,0,2,0,0,0.50040292961846333,-0.0013318322287807227,-0.00085258202124967666,0.49999999960624997,0,30,0,0
6,51,2,0,2,-0.0033388254298454328,-0.0001323771153595436,0.49992184385966237,-0.00015701874517066211,6.4942365700967273e-05,0,0,30,0,0
6,52,2,0,2,-0.0021654837424042576,-0.00011428422175979426,0.49992167607550891,-0.00083415025005501194,0.00010496101917107872,0,0,30,0,0
6,53,2,0,2,-0.00015389179428397582,-6.6972679406556359e-05,0.50001074723865524,-0.00078600656601032911,5.5664574807391098e-05,0.49999999960624997,0,30,0,0
6,54,2,0,2,-0.00083292392890865427,-0.00010595372487468384,0.50001077860891552,-0.00070167451310876056,2.390043267117075e-05,0.49999999960624997,0,30,0,0
6,55,2,0,2,-0.00080204625368170612,-0.00077929796748250403,0.50000925050448231,-0.00070361124435584441,-2.0833321791233913e-05,0.49999999960624997,0,30,0,0
6,56,2,0,2,-0.0015188787374566621,-0.00085751126892780812,0.50000922005492454,-0.00078539488526372444,-5.260751900822269e-05,0.49999999960624997,0,30,0,0
6,57,0,0,1,-0.0010806182775789991,-3.1500000000000002e-13,0.49899151799257307,-0.0010806182775789991,-3.1500000000000002e-13,0.99807426045998349,0,30,0,0
6,58,0,0,0,-0.0013318322287807227,-0.00085258202124967666,0.49899167770080344,0,0,0.99817358755281338,0,30,0,0
6,59,2,0,2,-0.00015701874517066211,6.4942365700967273e-05,0.50040510998898402,-0.0013365027629382235,0.00085730250411809785,0.49999999960624997,0,30,0,0
6,60,2,0,2,-0.00083415025005501194,0.00010496101917107872,0.50040546674462716,-0.00059870302883511899,0.00081330674021016234,0.49999999960624997,0,30,0,0
6,61,2,0,2,-0.00078600656601032911,5.5664574807391098e-05,0.49958425783881533,-0.0015248111883102698,0.00086219138671355311,0.49999999960624997,0,30,0,0
6,62,2,0,2,-0.00070167451310876056,2.390043267117075e-05,0.4995846774067047,-0.00080497635880303806,0.00078352244147719718,0.49999999960624997,0,30,0,0
6,63,2,0,2,-0.00070361124435584441,-2.0833321791233913e-05,0.50008317106576583,-0.0021680923179873295,0.00011421499154510835,0.49999999960624997,0,30,0,0
6,64,2,0,2,-0.00078539488526372444,-5.260751900822269e-05,0.50008154088323675,-0.0033499484048610099,0.00013242573978491473,0.49999999960624997,0,30,0,0
6,65,0,0,1,-7.3601180778387366e-05,3.1500000000000002e-13,0.49971104445300996,-7.3601180778387366e-05,3.1500000000000002e-13,0.00052977988424477622,0,30,0,0
6,66,0,0,0,0,0,0.49971104349538242,0,0,0.00046101591441493424,0,30,0,0
6,67,2,0,2,-0.0013365027629382235,0.00085730250411809785,0.50003354654815324,-0.00067046308674106186,3.6449042458195369e-05,0.49999999960624997,0,30,0,0
6,68,2,0,2,-0.00059870302883511899,0.00081330674021016234,0.50003302839532837,-0.0015882037874824038,6.4813172109592993e-05,0.49999999960624997,0,30,0,0
6,69,2,0,2,-0.0015248111883102698,0.00086219138671355311,0.50009204773892213,-0.00084207083315299602,-0.00018282897269451093,0.49999999960624997,0,30,0,0
6,70,2,0,2,-0.00080497635880303806,0.00078352244147719718,0.50009206793541283,-0.0007926445081476519,-0.00015349593673068918,0.49999999960624997,0,30,0,0
6,71,2,0,2,-0.0021680923179873295,0.00011421499154510835,0.49997591676759945,-0.0001082749762537487,-6.1677886195919985e-07,0,0,30,0,0
6,72,2,0,2,-0.0033499484048610099,0.00013242573978491473,0.49997585717822124,-0.00022309791892980661,-4.8540565952393978e-07,0,0,30,0,0
6,73,2,0,2,-7.3601180778387366e-05,3.1500000000000002e-13,0.49995727665153927,-0.0004492713222156372,-8.3111447197929537e-05,0.49999999960624997,0,30,0,0
6,74,2,0,2,0,0,0.49995729080281015,-0.00038111036106211536,-8.6692558099317252e-05,0.49999999960624997,0,30,0,0
6,75,2,0,2,-0.00067046308674106186,3.6449042458195369e-05,0.50005623015679523,-0.00041026427351560521,-0.00011089432945758597,0.49999999960624997,0,30,0,0
6,76,2,0,2,-0.0015882037874824038,6.4813172109592993e-05,0.50005621145113921,-0.00049309288621156256,-0.0001147452568102231,0.49999999960624997,0,30,0,0
6,77,0,0,1,-7.4098545486695291e-05,-3.1500000000000002e-13,0.49971011321063247,-7.4098545486695291e-05,-3.1500000000000002e-13,0.9994684766624482,0,30,0,0
6,78,0,0,0,-0.0007926445081476519,-0.00015349593673068918,0.49971011232181406,0,0,0.99953742946405166,0,30,0,0
6,79,2,0,2,-0.0001082749762537487,-6.1677886195919985e-07,0.50005686375190506,-0.00049407389820512414,0.00011604513338632502,0.49999999960624997,0,30,0,0
6,80,2,0,2,-0.00022309791892980661,-4.8540565952393978e-07,0.50005688259859538,-0.000410756629999756,0.0001122023630194284,0.49999999960624997,0,30,0,0
6,81,2,0,2,-0.0004492713222156372,-8.3111447197929537e-05,0.49995664117596628,-0.00038224829522472012,8.8013017673223954e-05,0.49999999960624997,0,30,0,0
6,82,2,0,2,-0.00038111036106211536,-8.6692558099317252e-05,0.49995662715227102,-0.00044966994966160823,8.4421449166917632e-05,0.49999999960624997,0,30,0,0
6,83,2,0,2,-0.00041026427351560521,-0.00011089432945758597,0.5000922072912356,-0.00079435709134567439,0.0001536838701648045,0.49999999960624997,0,30,0,0
6,84,2,0,2,-0.00049309288621156256,-0.0001147452568102231,0.50009218664018773,-0.00084475994901695741,0.00018309206536475513,0.49999999960624997,0,30,0,0
6,85,2,0,2,-7.4098545486695291e-05,-3.1500000000000002e-13,0.50003308591693019,-0.0015903144085363092,-6.4921749522689896e-05,0.49999999960624997,0,30,0,0
6,86,2,0,2,0,0,0.50003360516563089,-0.00067219413045349619,-3.6469148011951131e-05,0.49999999960624997,0,30,0,0
6,87,2,0,2,-0.00049407389820512414,0.00011604513338632502,0.49992704212974032,-0.00018993734645342494,0.00012219000026842574,0,0,30,0,0
6,88,0,0,0,-0.000410756629999756,0.0001122023630194284,0.49992690862219263,0,0,0.00012517155947185804,0,30,0,0
6,89,0,0,1,-3.1636354967943894e-05,3.1500000000000002e-13,0.4999692393561625,-3.1636354967943894e-05,3.1500000000000002e-13,4.3823690922062534e-05,0,30,0,0
6,90,0,0,0,-0.00044966994966160823,8.4421449166917632e-05,0.49996923226367468,0,0,3.7827491158030007e-05,0,30,0,0
6,91,0,0,1,-3.1626267163827653e-05,-3.1500000000000002e-13,0.49996894658441854,-3.1626267163827653e-05,-3.1500000000000002e-13,0.99995559075522666,0,30,0,0
6,92,0,0,0,-0.00084475994901695741,0.00018309206536475513,0.49996893951265026,0,0,0.9999616467165563,0,30,0,0
6,93,2,0,2,-0.0015903144085363092,-6.4921749522689896e-05,0.49998789025071516,-0.00019023495558775799,-0.00012200988365774491,0,0,30,0,0
6,94,0,0,0,-0.00067219413045349619,-3.6469148011951131e-05,0.49992688590362983,0,0,0.99987481992198035,0,30,0,0
7,1,0,0,1,-0.013650288141273568,0,0,-0.013650288141273568,0,0,1,30,0,0
7,2,2,0,2,-0.0044115951907866364,-0.0017499984118745631,0.50005507527809101,-0.0044115951907866364,-0.0017499984118745631,0,0,30,0,0
7,3,2,0,2,-0.00529854726948899,-0.0017141103030261717,0.50003886426860311,-0.00529854726948899,-0.0017141103030261717,0,0,30,0,0
7,4,0,0,0,0,0,0.49621896139111599,0,0,0.49645114781879651,0,30,0,0
7,5,0,0,0,0,0,0.49621442044513225,0,0,0.49621956785483284,0,30,0,0
7,6,0,0,0,0,0,0.50260018913585214,0,0,0.49735860577438995,0,30,0,0
7,7,0,0,0,0,0,0.50260041907463182,0,0,0.49716440854193372,0,30,0,0
7,8,2,0,2,-0.0043855235938856573,0.0017618214179477179,0.49917559904107761,-0.0043855235938856573,0.0017618214179477179,0,0,30,0,0
7,9,2,0,2,-0.0053169797746252306,0.0017306714532702582,0.49917333969757022,-0.0053169797746252306,0.0017306714532702582,0,0,30,0,0
7,10,2,0,2,-0.00054571438102253903,0.00031451681088873678,0.49996630296470956,-0.00054571438102253903,0.00031451681088873678,0.49999999960624997,0,30,0,0
7,11,2,0,2,-0.00029100676902622964,1.4762625448031669e-05,0.49996635626217445,-0.00029100676902622964,1.4762625448031669e-05,0.49999999960624997,0,30,0,0
7,12,2,0,2,-0.00030747232656804034,-4.2966545201026952e-05,0.49998009698624829,-0.00030747232656804034,-4.2966545201026952e-05,0.49999999960624997,0,30,0,0
7,13,2,0,2,-0.00054823615325358291,-0.00034199772645624713,0.49998004546458424,-0.00054823615325358291,-0.00034199772645624713,0.49999999960624997,0,30,0,0
7,14,0,0,1,-0.014146942433477907,0,0,-0.014146942433477907,0,0,1,30,0,0
7,15,0,0,0,0,0,0.50259529911134548,0,0,0.50283490562182931,0,30,0,0
7,16,0,0,0,0,0,0.50259504193266902,0,0,0.50263660969808299,0,30,0,0
7,17,0,0,0,0,0,0.49623935427183952,0,0,0.50375525486456163,0,30,0,0
7,18,0,0,0,0,0,0.4962436446717664,0,0,0.5035197768957258,0,30,0,0
7,19,0,0,0,0,0,0.49994226145775184,0,0,0.00010917428708632304,0,30,0,0
7,20,2,0,2,-0.0021416423489245846,1.4055404332750888e-05,0.49994162389013663,-0.0021416423489245846,1.4055404332750888e-05,0,0,30,0,0
7,21,2,0,2,-0.0014172965037145267,-0.001758284729771862,0.49911837471005349,-0.0014172965037145267,-0.001758284729771862,0.49999999960624997,0,30,0,0
7,22,2,0,2,-0.0059607956050314785,-0.0017978883921889607,0.49910999045173354,-0.0059607956050314785,-0.0017978883921889607,0.49999999960624997,0,30,0,0
7,23,0,0,0,0,0,0.5013195389497862,0,0,0.49866209124536837,0,30,0,0
7,24,2,0,2,-0.0032525607001165869,-0.0026501233477709881,0.50131690017985386,-0.0032525607001165869,-0.0026501233477709881,0.49999999960624997,0,30,0,0
7,25,2,0,2,-0.00065657638209436816,2.3307351346658091e-06,0.49999556264360989,-0.00065657638209436816,2.3307351346658091e-06,0,0,30,0,0
7,26,2,0,2,-0.0012018654286515005,3.0792706957172137e-06,0.49999530930500224,-0.0012018654286515005,3.0792706957172137e-06,0,0,30,0,0
7,27,2,0,2,-0.0006694765945667499,-0.00048975396326059835,0.49971412230286827,-0.0006694765945667499,-0.00048975396326059835,0.49999999960624997,0,30,0,0
7,28,1,0,2,-0.00013482819580992893,6.3326708693117181e-05,0.49971422985693187,-0.00013482819580992893,6.3326708693117181e-05,0.49970087680827308,0,30,0,0
7,29,2,0,2,-0.00046912878182922194,-0.00059854901231346034,0.5002802256865283,-0.00046912878182922194,-0.00059854901231346034,0.49999999960624997,0,30,0,0
7,30,2,0,2,-0.00071205195025497009,-0.00064227992323834607,0.50028015400553005,-0.00071205195025497009,-0.00064227992323834607,0.49999999960624997,0,30,0,0
7,31,0,0,0,0,0,0.49993556988437582,0,0,0.99987766664017708,0,30,0,0
7,32,2,0,2,-0.0021710982418433325,-2.5589223800201368e-05,0.4999471687236452,-0.0021710982418433325,-2.5589223800201368e-05,0,0,30,0,0
7,33,2,0,2,-0.0007194032735483209,0.00064773847073169551,0.50028252086711766,-0.0007194032735483209,0.00064773847073169551,0.49999999960624997,0,30,0,0
7,34,2,0,2,-0.00046637222008919215,0.00060329244095677908,0.50028259582126922,-0.00046637222008919215,0.00060329244095677908,0.49999999960624997,0,30,0,0
7,35,1,0,2,-0.00015213083067107375,-6.215945472055945e-05,0.49971307307694102,-0.00015213083067107375,-6.215945472055945e-05,0.50029959894257803,0,30,0,0
7,36,2,0,2,-0.00067401646293434878,0.00049134762303812082,0.49971296523908298,-0.00067401646293434878,0.00049134762303812082,0.49999999960624997,0,30,0,0
7,37,2,0,2,-0.0032667259161979455,0.0026780152103801601,0.50133056796101649,-0.0032667259161979455,0.0026780152103801601,0.49999999960624997,0,30,0,0
7,38,0,0,0,0,0,0.50133322728984886,0,0,0.50135169579998606,0,30,0,0
7,39,2,0,2,-0.0059666965619590649,0.0018193202179117535,0.49909932201442259,-0.0059666965619590649,0.0018193202179117535,0.49999999960624997,0,30,0,0
7,40,2,0,2,-0.0014267599314402083,0.0017791692768968266,0.49910771727566672,-0.0014267599314402083,0.0017791692768968266,0.49999999960624997,0,30,0,0
7,41,1,0,2,-0.00089729148243252637,-8.7699984642757156e-05,0.4990533188290881,-0.00089729148243252637,-8.7699984642757156e-05,0.0019204941381138218,0,30,0,0
7,42,0,0,0,0,0,0.49905346453643101,0,0,0.0017701399583727152,0,30,0,0
7,43,2,0,2,-0.0029245702931850327,-0.00031479934488205092,0.50017007027570326,-0.0029245702931850327,-0.00031479934488205092,0.49999999960624997,0,30,0,0
7,44,2,0,2,-0.0020785883643497805,-0.00031760262092391412,0.50017112794059759,-0.0020785883643497805,-0.00031760262092391412,0.49999999960624997,0,30,0,0
7,45,2,0,2,-0.00015252001090691565,4.2539087758878012e-05,0.4999614930722398,-0.00015252001090691565,4.2539087758878012e-05,0,0,30,0,0
7,46,2,0,2,-0.00082860600191293765,1.6701106794487819e-05,0.49996132723822234,-0.00082860600191293765,1.6701106794487819e-05,0,0,30,0,0
7,47,2,0,2,-0.00055840785928657388,-0.00072619851975341853,0.49961858699084116,-0.00055840785928657388,-0.00072619851975341853,0.49999999960624997,0,30,0,0
7,48,2,0,2,-0.0011550489824871859,-0.00078869633082036836,0.4996183312132596,-0.0011550489824871859,-0.00078869633082036836,0.49999999960624997,0,30,0,0
7,49,0,0,1,-0.00052318199268174144,-3.1500000000000002e-13,0.50040105585714412,-0.00052318199268174144,-3.1500000000000002e-13,0.49959574993170536,0,30,0,0
7,50,2,0,2,-0.0011738023537178593,-0.00083821639663939844,0.50040078006345556,-0.0011738023537178593,-0.00083821639663939844,0.49999999960624997,0,30,0,0
7,51,2,0,2,-0.00015635668054310179,-4.54524660768852e-05,0.49998264827539685,-0.00015635668054310179,-4.54524660768852e-05,0,0,30,0,0
7,52,2,0,2,-0.00082989553215422084,-1.8499281023293923e-05,0.49996933753363232,-0.00082989553215422084,-1.8499281023293923e-05,0,0,30,0,0
7,53,2,0,2,-0.00063451954802284656,5.1736753024543275e-05,0.50000681945923742,-0.00063451954802284656,5.1736753024543275e-05,0.49999999960624997,0,30,0,0
7,54,2,0,2,-0.00050693180332868977,2.0104759554657688e-05,0.50000685586774185,-0.00050693180332868977,2.0104759554657688e-05,0.49999999960624997,0,30,0,0
7,55,2,0,2,-0.00050925944674455755,-1.4654998479000161e-05,0.50000413138355826,-0.00050925944674455755,-1.4654998479000161e-05,0.49999999960624997,0,30,0,0
7,56,2,0,2,-0.00063377520613782116,-4.628655075135742e-05,0.50000409580225191,-0.00063377520613782116,-4.628655075135742e-05,0.49999999960624997,0,30,0,0
7,57,1,0,2,-0.00090427761164758565,8.8258924461304323e-05,0.49905074797692373,-0.00090427761164758565,8.8258924461304323e-05,0.99807426045998349,0,30,0,0
7,58,0,0,0,0,0,0.49905089549368076,0,0,0.99822501578588752,0,30,0,0
7,59,2,0,2,-0.0011788940246296427,0.00084514525327557841,0.50040414487942309,-0.0011788940246296427,0.00084514525327557841,0.49999999960624997,0,30,0,0
7,60,0,0,1,-0.00052786471523776546,3.1500000000000002e-13,0.50040442243391825,-0.00052786471523776546,3.1500000000000002e-13,0.50040761776278508,0,30,0,0
7,61,2,0,2,-0.0011614254146404706,0.00079446410851075999,0.49961549433027452,-0.0011614254146404706,0.00079446410851075999,0.49999999960624997,0,30,0,0
7,62,2,0,2,-0.00056124881963463174,0.00073167397544120509,0.49961575300924305,-0.00056124881963463174,0.00073167397544120509,0.49999999960624997,0,30,0,0
7,63,2,0,2,-0.0020803902548869753,0.00031772506218311536,0.5001712378655282,-0.0020803902548869753,0.00031772506218311536,0.49999999960624997,0,30,0,0
7,64,2,0,2,-0.00293577705508159,0.00031490228343980867,0.50017016566067285,-0.00293577705508159,0.00031490228343980867,0.49999999960624997,0,30,0,0
