step,contact,mtype,p1,p2,p3,m4,m5,m6,m0_0,m0_2,o2,o3,o4,o5
10,22,0,124,58,57,125,0,0,1,2,0.35397214877029337,-0.0012379539444111896,0.00028020016306676293,0.93196944383752356
10,23,0,57,125,124,125,58,57,1,2,0.059277502945518146,-0.0020023276021258487,0.00039015280216679496,0.9319691117040283
10,24,0,134,58,57,0,133,0,0,0,0.35525103363636412,0,0,0.51256749920920763
10,25,0,58,134,133,0,57,0,1,2,0.40038041882988479,-0.0034150249280285568,0.00069183506831738074,0.51256468784169451
10,26,0,58,144,143,144,59,58,2,2,-0,-0.0056115359141850688,0.0032669925361288842,1.1260982752682362
10,27,0,143,59,58,59,144,143,2,2,0,-0.00057371035363574597,-0.00059688155845315596,1.1263995409261736
10,28,0,56,172,171,172,57,56,2,2,0,-0.00098064688483464214,0.001843464117460979,0.51616865031579207
10,29,0,171,57,56,57,172,171,2,2,-0,0.0016751904718529313,0.0017071189311531614,0.51616820357426174
10,30,0,143,91,90,90,143,142,0,0,0.99965492102540998,0,0,0.41666250169051877
10,31,0,91,143,142,142,91,90,0,1,0.99999247631476307,-0.00011651717758111366,-3.1500000000000002e-13,0.41666457192279455
10,32,0,92,154,153,154,93,92,1,2,0.0055419033655998966,-0.0011891724223426481,3.9287430913761154e-05,0.10739568578545508
10,33,0,93,154,153,0,92,0,1,2,0.11146874646466665,-0.0019296431683109279,-0.00010200908168031791,0.10739568578545508
10,34,0,104,117,116,117,105,104,2,2,0,-0.0020817996178635442,0.0010986563498920226,0.70501169288322085
10,35,0,116,105,104,105,117,116,2,2,-0,0.00012066145570573091,-0.0001318381452901683,0.70507848260157679
10,36,0,108,152,151,152,109,108,2,2,-0,-0.00094231498499157331,-0.004572988781921597,1.4683234642710175
10,37,0,151,109,108,109,152,151,2,2,0,-0.010175676291764109,0.0085789452984768484,1.466029094613692
10,38,0,105,159,162,106,0,0,0,0,0.41446432090813612,0,0,0.75400590320117866
10,39,0,162,107,106,0,0,0,0,0,0.99893364060703227,0,0,0
10,40,0,162,106,105,159,0,0,0,0,-0.00022117465720976272,0,0,0.75400591979548326
10,41,0,115,159,162,159,116,115,1,2,1.9085830518456997e-05,-9.4905175270450592e-05,-1.1731517101234323e-05,0.5337240224361286
10,42,0,116,159,162,0,115,0,0,0,0.41439505609371718,0,0,0.5337240224361286
10,43,0,123,135,134,135,124,123,2,2,-0,-0.0014787249557590913,0.001571920300199084,0.71558329964625833
10,44,0,134,124,123,124,135,134,2,2,0,-0.0016536640637473108,0.0033868804609643718,0.71558320394024588
10,45,0,125,171,170,0,124,0,0,0,1.0551478094411537,0,0,0.055887352518797097
10,46,0,125,170,169,126,0,0,1,2,0.003701749563603422,-0.0029724599084556187,0.00048834627687529002,0.66074437744961845
10,47,1,171,126,125,171,125,124,0,0,0,0,0,0
10,48,0,169,127,126,0,168,0,0,1,1.0054239041859421,-0.00096813223513670407,3.1500000000000002e-13,0.50665481462868056
10,49,0,169,126,125,170,0,0,0,1,0.0038643100037048981,-0.0023011590854019196,3.1500000000000002e-13,0.66074504721573046
10,50,0,168,127,126,127,169,168,1,2,0.0061817095202703204,-0.0030717290378797549,0.00090225412248096212,0.50665481462868056
10,51,0,144,134,133,145,0,0,1,2,0.39840424053913892,-0.000359267836595589,1.8955430938212609e-05,0.76963015544272706
10,52,0,133,145,144,145,134,133,1,2,0.0051071314668721963,-0.002862611924314213,0.0012146641506028827,0.76962884560779277
10,53,0,160,167,172,167,161,160,1,2,2.6294280029792309e-05,-3.9755977414962804e-05,-6.3021346064959053e-06,0.58228913419638439
10,54,0,161,167,172,0,160,0,0,1,0.37466608466469808,-0.002178848787925737,3.1500000000000002e-13,0.58228913419638439
